[2025-03-05 09:07:03.997] [INFO] Initializing DOOM.rb
[2025-03-05 09:07:03.997] [INFO] Game initialized successfully
[2025-03-05 09:07:03.998] [INFO] Starting game loop
[2025-03-05 09:07:04.332] [DEBUG] Player position: Vector[2.0, 2.0], direction: Vector[1.0, 0.0]
[2025-03-05 09:07:08.393] [DEBUG] Player position: Vector[6.2749999999999995, 2.0], direction: Vector[0.8483157881913522, 0.5294906264564881]
[2025-03-05 09:07:08.410] [DEBUG] Player position: Vector[6.2749999999999995, 2.0], direction: Vector[0.8202204753861269, 0.5720475257855375]
[2025-03-05 09:07:08.427] [DEBUG] Player position: Vector[6.2749999999999995, 2.0], direction: Vector[0.7899922314973646, 0.6131168519734337]
[2025-03-05 09:07:08.444] [DEBUG] Player position: Vector[6.2749999999999995, 2.0], direction: Vector[0.7577096631472187, 0.6525918068542751]
[2025-03-05 09:07:08.461] [DEBUG] Player position: Vector[6.2749999999999995, 2.0], direction: Vector[0.7234567190977069, 0.6903697383231543]
[2025-03-05 09:07:08.478] [DEBUG] Player position: Vector[6.2749999999999995, 2.0], direction: Vector[0.6873224719473056, 0.7263524072764158]
[2025-03-05 09:07:08.495] [DEBUG] Player position: Vector[6.2749999999999995, 2.0], direction: Vector[0.6494008865033317, 0.760446243076186]
[2025-03-05 09:07:08.511] [DEBUG] Player position: Vector[6.2749999999999995, 2.0], direction: Vector[0.6121655155710127, 0.7907296513636473]
[2025-03-05 09:07:08.528] [DEBUG] Player position: Vector[6.2749999999999995, 2.0], direction: Vector[0.5710598342159118, 0.820908439319084]
[2025-03-05 09:07:08.545] [DEBUG] Player position: Vector[6.2749999999999995, 2.0], direction: Vector[0.5284691481486508, 0.8489525071846117]
[2025-03-05 09:07:08.563] [DEBUG] Player position: Vector[6.2749999999999995, 2.0], direction: Vector[0.48450421173455965, 0.8747889281486545]
[2025-03-05 09:07:08.579] [DEBUG] Player position: Vector[6.2749999999999995, 2.0], direction: Vector[0.439279352989431, 0.898350516244737]
[2025-03-05 09:07:08.596] [DEBUG] Player position: Vector[6.2749999999999995, 2.0], direction: Vector[0.3929121762767996, 0.91957600106431]
[2025-03-05 09:07:08.613] [DEBUG] Player position: Vector[6.353163960090466, 1.966602465016472], direction: Vector[0.34552325648528887, 0.9384101870865427]
[2025-03-05 09:07:08.630] [DEBUG] Player position: Vector[6.432928825992822, 1.9372329882152224], direction: Vector[0.29723582548129535, 0.9548040972107585]
[2025-03-05 09:07:08.647] [DEBUG] Player position: Vector[6.514087174255737, 1.9119679430493122], direction: Vector[0.29723582548129535, 0.9548040972107585]
[2025-03-05 09:07:08.663] [DEBUG] Player position: Vector[6.585697481546544, 1.889675256138215], direction: Vector[0.29723582548129535, 0.9548040972107585]
[2025-03-05 09:07:08.678] [DEBUG] Player position: Vector[6.662081809323404, 1.8658963900997114], direction: Vector[0.29723582548129535, 0.9548040972107585]
[2025-03-05 09:07:08.695] [DEBUG] Player position: Vector[6.743240157586319, 1.8406313449338012], direction: Vector[0.29723582548129535, 0.9548040972107585]
[2025-03-05 09:07:08.713] [DEBUG] Player position: Vector[6.824398505849234, 1.815366299767891], direction: Vector[0.29723582548129535, 0.9548040972107585]
[2025-03-05 09:07:08.729] [DEBUG] Player position: Vector[6.905556854112149, 1.7901012546019808], direction: Vector[0.29723582548129535, 0.9548040972107585]
[2025-03-05 09:07:08.746] [DEBUG] Player position: Vector[6.986715202375064, 1.7648362094360706], direction: Vector[0.29723582548129535, 0.9548040972107585]
[2025-03-05 09:07:08.764] [DEBUG] Player position: Vector[7.0726475711240315, 1.738084985142754], direction: Vector[0.29723582548129535, 0.9548040972107585]
[2025-03-05 09:07:08.779] [DEBUG] Player position: Vector[7.144257878414838, 1.715792298231657], direction: Vector[0.29723582548129535, 0.9548040972107585]
[2025-03-05 09:07:08.796] [DEBUG] Player position: Vector[7.225416226677753, 1.690527253065747], direction: Vector[0.29723582548129535, 0.9548040972107585]
[2025-03-05 09:07:08.812] [DEBUG] Player position: Vector[7.301800554454614, 1.6667483870272433], direction: Vector[0.29723582548129535, 0.9548040972107585]
[2025-03-05 09:07:08.829] [DEBUG] Player position: Vector[7.382958902717529, 1.641483341861333], direction: Vector[0.29723582548129535, 0.9548040972107585]
[2025-03-05 09:07:08.845] [DEBUG] Player position: Vector[7.459343230494389, 1.6177044758228294], direction: Vector[0.29723582548129535, 0.9548040972107585]
[2025-03-05 09:07:08.862] [DEBUG] Player position: Vector[7.540501578757304, 1.5924394306569192], direction: Vector[0.29723582548129535, 0.9548040972107585]
[2025-03-05 09:07:08.879] [DEBUG] Player position: Vector[7.540501578757304, 1.5924394306569192], direction: Vector[0.29723582548129535, 0.9548040972107585]
[2025-03-05 09:07:08.896] [DEBUG] Player position: Vector[7.540501578757304, 1.5924394306569192], direction: Vector[0.24817545165237248, 0.9687151001182647]
[2025-03-05 09:07:08.912] [DEBUG] Player position: Vector[7.540501578757304, 1.5924394306569192], direction: Vector[0.2014091369145169, 0.9795072024070818]
[2025-03-05 09:07:08.930] [DEBUG] Player position: Vector[7.558628401079611, 1.6805950788735564], direction: Vector[0.14824786725334432, 0.9889502362883752]
[2025-03-05 09:07:08.946] [DEBUG] Player position: Vector[7.570488230459879, 1.7597110977766264], direction: Vector[0.10062573338693132, 0.9949243497775802]
[2025-03-05 09:07:08.963] [DEBUG] Player position: Vector[7.579041417797768, 1.8442796675077207], direction: Vector[0.049775749568814594, 0.9987604190970231]
[2025-03-05 09:07:08.980] [DEBUG] Player position: Vector[7.5832723565111175, 1.9291743031309676], direction: Vector[-0.0012036729144509067, 0.9999992755854943]
[2025-03-05 09:07:08.996] [DEBUG] Player position: Vector[7.583176062677961, 2.009174245177807], direction: Vector[-0.04918382191417073, 0.9987897434705231]
[2025-03-05 09:07:09.013] [DEBUG] Player position: Vector[7.578995437815257, 2.0940713733728016], direction: Vector[-0.1000360702621771, 0.9949838112484539]
[2025-03-05 09:07:09.028] [DEBUG] Player position: Vector[7.571492732545593, 2.1686951592164356], direction: Vector[-0.14469396255147754, 0.9894764561125999]
[2025-03-05 09:07:09.045] [DEBUG] Player position: Vector[7.5591937457287175, 2.2528006579860067], direction: Vector[-0.19494725510275526, 0.9808137273345533]
[2025-03-05 09:07:09.063] [DEBUG] Player position: Vector[7.541648492769469, 2.3410738934461164], direction: Vector[-0.19494725510275526, 0.9808137273345533]
[2025-03-05 09:07:09.079] [DEBUG] Player position: Vector[7.527027448636763, 2.414634922996208], direction: Vector[-0.19494725510275526, 0.9808137273345533]
[2025-03-05 09:07:09.095] [DEBUG] Player position: Vector[7.510456931953029, 2.498004089819645], direction: Vector[-0.19494725510275526, 0.9808137273345533]
[2025-03-05 09:07:09.111] [DEBUG] Player position: Vector[7.494861151544809, 2.576469188006409], direction: Vector[-0.19494725510275526, 0.9808137273345533]
[2025-03-05 09:07:09.127] [DEBUG] Player position: Vector[7.479265371136589, 2.654934286193173], direction: Vector[-0.19494725510275526, 0.9808137273345533]
[2025-03-05 09:07:09.144] [DEBUG] Player position: Vector[7.462694854452855, 2.73830345301661], direction: Vector[-0.19494725510275526, 0.9808137273345533]
[2025-03-05 09:07:09.162] [DEBUG] Player position: Vector[7.446124337769121, 2.8216726198400472], direction: Vector[-0.19494725510275526, 0.9808137273345533]
[2025-03-05 09:07:09.178] [DEBUG] Player position: Vector[7.4295538210853875, 2.9050417866634843], direction: Vector[-0.19494725510275526, 0.9808137273345533]
[2025-03-05 09:07:09.195] [DEBUG] Player position: Vector[7.412983304401654, 2.9884109534869214], direction: Vector[-0.19494725510275526, 0.9808137273345533]
[2025-03-05 09:07:09.212] [DEBUG] Player position: Vector[7.39641278771792, 3.0717801203103585], direction: Vector[-0.19494725510275526, 0.9808137273345533]
[2025-03-05 09:07:09.229] [DEBUG] Player position: Vector[7.379842271034186, 3.1551492871337956], direction: Vector[-0.19494725510275526, 0.9808137273345533]
[2025-03-05 09:07:09.246] [DEBUG] Player position: Vector[7.3632717543504524, 3.2385184539572327], direction: Vector[-0.19494725510275526, 0.9808137273345533]
[2025-03-05 09:07:09.264] [DEBUG] Player position: Vector[7.433999736851314, 3.3443369423765903], direction: Vector[-0.19494725510275526, 0.9808137273345533]
[2025-03-05 09:07:09.279] [DEBUG] Player position: Vector[7.4929397222687, 3.4325190160593886], direction: Vector[-0.19494725510275526, 0.9808137273345533]
[2025-03-05 09:07:09.296] [DEBUG] Player position: Vector[7.559738372408403, 3.53245869956656], direction: Vector[-0.19494725510275526, 0.9808137273345533]
[2025-03-05 09:07:09.313] [DEBUG] Player position: Vector[7.626537022548106, 3.632398383073731], direction: Vector[-0.19494725510275526, 0.9808137273345533]
[2025-03-05 09:07:09.329] [DEBUG] Player position: Vector[7.68940634032665, 3.7264592616687158], direction: Vector[-0.19494725510275526, 0.9808137273345533]
[2025-03-05 09:07:09.346] [DEBUG] Player position: Vector[7.756204990466354, 3.826398945175887], direction: Vector[-0.19494725510275526, 0.9808137273345533]
[2025-03-05 09:07:09.363] [DEBUG] Player position: Vector[7.819074308244898, 3.9204598237708717], direction: Vector[-0.19494725510275526, 0.9808137273345533]
[2025-03-05 09:07:09.379] [DEBUG] Player position: Vector[7.885872958384601, 4.020399507278042], direction: Vector[-0.19494725510275526, 0.9808137273345533]
[2025-03-05 09:07:09.396] [DEBUG] Player position: Vector[7.952671608524304, 4.120339190785213], direction: Vector[-0.19494725510275526, 0.9808137273345533]
[2025-03-05 09:07:09.414] [DEBUG] Player position: Vector[8.023399591025166, 4.226157679204571], direction: Vector[-0.2476012956200516, 0.9688620120570679]
[2025-03-05 09:07:09.430] [DEBUG] Player position: Vector[8.081100448340127, 4.323474743818741], direction: Vector[-0.29380363426000566, 0.9558657983710951]
[2025-03-05 09:07:09.447] [DEBUG] Player position: Vector[8.13737573228957, 4.429696645592385], direction: Vector[-0.3421496511508982, 0.9396454736853239]
[2025-03-05 09:07:09.464] [DEBUG] Player position: Vector[8.188162877204995, 4.538649231203464], direction: Vector[-0.38960592967502106, 0.9209816608174457]
[2025-03-05 09:07:09.480] [DEBUG] Player position: Vector[8.230672935696388, 4.643496238442861], direction: Vector[-0.43334733595275493, 0.9012269893998117]
[2025-03-05 09:07:09.497] [DEBUG] Player position: Vector[8.270442706239388, 4.756935056097829], direction: Vector[-0.4787265441587198, 0.8779640629990771]
[2025-03-05 09:07:09.514] [DEBUG] Player position: Vector[8.304377895340819, 4.8722537577062415], direction: Vector[-0.5228608544900374, 0.8524180469945167]
[2025-03-05 09:07:09.529] [DEBUG] Player position: Vector[8.329094684778655, 4.975399675317583], direction: Vector[-0.560677414530909, 0.8280343210489126]
[2025-03-05 09:07:09.546] [DEBUG] Player position: Vector[8.351820021832685, 5.093440172841868], direction: Vector[-0.6021598577425846, 0.7983755417868389]
[2025-03-05 09:07:09.564] [DEBUG] Player position: Vector[8.368498354976445, 5.212485681801869], direction: Vector[-0.6420764226125464, 0.7666406377991406]
[2025-03-05 09:07:09.579] [DEBUG] Player position: Vector[8.378463492191374, 5.3251830466348045], direction: Vector[-0.6781215141017143, 0.7349498024439471]
[2025-03-05 09:07:09.595] [DEBUG] Player position: Vector[8.383009755258753, 5.438228751958458], direction: Vector[-0.7126045135786123, 0.701565967837229]
[2025-03-05 09:07:09.613] [DEBUG] Player position: Vector[8.382016286142028, 5.565504095285883], direction: Vector[-0.7494319416949979, 0.6620813883256829]
[2025-03-05 09:07:09.628] [DEBUG] Player position: Vector[8.37546499463933, 5.671367595037434], direction: Vector[-0.7784568780244888, 0.6276980875041478]
[2025-03-05 09:07:09.645] [DEBUG] Player position: Vector[8.3626504974451, 5.790890767107368], direction: Vector[-0.8094434410738423, 0.5871978505602145]
[2025-03-05 09:07:09.662] [DEBUG] Player position: Vector[8.343759622251442, 5.909605276896262], direction: Vector[-0.8383250980306981, 0.5451706430208977]
[2025-03-05 09:07:09.679] [DEBUG] Player position: Vector[8.31884149357561, 6.0272024148856485], direction: Vector[-0.8650267439864179, 0.5017257539615192]
[2025-03-05 09:07:09.696] [DEBUG] Player position: Vector[8.287960909423493, 6.143376377211223], direction: Vector[-0.8894789430120656, 0.45697615904786204]
[2025-03-05 09:07:09.714] [DEBUG] Player position: Vector[8.249035658866715, 6.264557336396616], direction: Vector[-0.9128471192742843, 0.4083015268556303]
[2025-03-05 09:07:09.730] [DEBUG] Player position: Vector[8.208672011473222, 6.370249228087009], direction: Vector[-0.9313866696268052, 0.3640314157342563]
[2025-03-05 09:07:09.747] [DEBUG] Player position: Vector[8.160446814892357, 6.480359765342699], direction: Vector[-0.9313866696268052, 0.3640314157342563]
[2025-03-05 09:07:09.764] [DEBUG] Player position: Vector[8.11222161831149, 6.59047030259839], direction: Vector[-0.9313866696268052, 0.3640314157342563]
[2025-03-05 09:07:09.782] [DEBUG] Player position: Vector[8.144984445727573, 6.674295102864802], direction: Vector[-0.9313866696268052, 0.3640314157342563]
[2025-03-05 09:07:09.798] [DEBUG] Player position: Vector[8.174106958986314, 6.748806036434947], direction: Vector[-0.9313866696268052, 0.3640314157342563]
[2025-03-05 09:07:09.815] [DEBUG] Player position: Vector[8.205049629323726, 6.827973903353225], direction: Vector[-0.9313866696268052, 0.3640314157342563]
[2025-03-05 09:07:09.832] [DEBUG] Player position: Vector[8.235992299661138, 6.907141770271504], direction: Vector[-0.9313866696268052, 0.3640314157342563]
[2025-03-05 09:07:09.849] [DEBUG] Player position: Vector[8.26693496999855, 6.986309637189782], direction: Vector[-0.9313866696268052, 0.3640314157342563]
[2025-03-05 09:07:09.865] [DEBUG] Player position: Vector[8.296057483257291, 7.060820570759927], direction: Vector[-0.9313866696268052, 0.3640314157342563]
[2025-03-05 09:07:09.881] [DEBUG] Player position: Vector[8.325179996516033, 7.135331504330072], direction: Vector[-0.9313866696268052, 0.3640314157342563]
[2025-03-05 09:07:09.898] [DEBUG] Player position: Vector[8.356122666853445, 7.21449937124835], direction: Vector[-0.9313866696268052, 0.3640314157342563]
[2025-03-05 09:07:09.915] [DEBUG] Player position: Vector[8.387065337190856, 7.293667238166629], direction: Vector[-0.9313866696268052, 0.3640314157342563]
[2025-03-05 09:07:09.932] [DEBUG] Player position: Vector[8.418008007528268, 7.372835105084907], direction: Vector[-0.9313866696268052, 0.3640314157342563]
[2025-03-05 09:07:09.949] [DEBUG] Player position: Vector[8.44895067786568, 7.452002972003186], direction: Vector[-0.9313866696268052, 0.3640314157342563]
[2025-03-05 09:07:09.970] [DEBUG] Player position: Vector[8.487173976517777, 7.549798572314001], direction: Vector[-0.9524577554118576, 0.30467068148380216]
[2025-03-05 09:07:09.983] [DEBUG] Player position: Vector[8.506977570814223, 7.611708326415771], direction: Vector[-0.9636126477750696, 0.26730257209371966]
[2025-03-05 09:07:10.000] [DEBUG] Player position: Vector[8.529698289442189, 7.693615401476652], direction: Vector[-0.9759862634158426, 0.21783207666360777]
[2025-03-05 09:07:10.016] [DEBUG] Player position: Vector[8.547124855575278, 7.771694302549919], direction: Vector[-0.9853140681578829, 0.17075182895114527]
[2025-03-05 09:07:10.034] [DEBUG] Player position: Vector[8.562492520180882, 7.860372568684129], direction: Vector[-0.9930939475091193, 0.11732182840696254]
[2025-03-05 09:07:10.050] [DEBUG] Player position: Vector[8.571878266453439, 7.939820084484858], direction: Vector[-0.9975794084579082, 0.06953649272697227]
[2025-03-05 09:07:10.067] [DEBUG] Player position: Vector[8.577788868335231, 8.02461433420378], direction: Vector[-0.9998271615953259, 0.01859158240258823]
[2025-03-05 09:07:10.083] [DEBUG] Player position: Vector[8.579276194927438, 8.104600507131407], direction: Vector[-0.9995676351487077, -0.029403108053710856]
[2025-03-05 09:07:10.100] [DEBUG] Player position: Vector[8.494312945939798, 8.10210124294684], direction: Vector[-0.9967690706396081, -0.0803207309245275]
[2025-03-05 09:07:10.116] [DEBUG] Player position: Vector[8.41457142028863, 8.095675584472879], direction: Vector[-0.9917670983394641, -0.12805476426637966]
[2025-03-05 09:07:10.134] [DEBUG] Player position: Vector[8.330271216929775, 8.084790929510236], direction: Vector[-0.9839496225195024, -0.1784464635226125]
[2025-03-05 09:07:10.150] [DEBUG] Player position: Vector[8.246635499015618, 8.069622980110815], direction: Vector[-0.9735734484013564, -0.228374124120684]
[2025-03-05 09:07:10.167] [DEBUG] Player position: Vector[8.163881755901503, 8.050211179560556], direction: Vector[-0.9606655585646727, -0.27770791236049325]
[2025-03-05 09:07:10.185] [DEBUG] Player position: Vector[8.077421855630682, 8.025217467448112], direction: Vector[-0.9442763083416922, -0.32915384473614073]
[2025-03-05 09:07:10.201] [DEBUG] Player position: Vector[8.001879750963347, 7.9988851598692206], direction: Vector[-0.9273953925947094, -0.3740825922093981]
[2025-03-05 09:07:10.218] [DEBUG] Player position: Vector[7.923051142592797, 7.9670881395314215], direction: Vector[-0.9071196334081304, -0.4208728676043363]
[2025-03-05 09:07:10.235] [DEBUG] Player position: Vector[7.845945973753106, 7.931313945785053], direction: Vector[-0.8844849674146078, -0.46656868992419365]
[2025-03-05 09:07:10.252] [DEBUG] Player position: Vector[7.770764751522864, 7.891655607141497], direction: Vector[-0.8595502546208249, -0.511051230094668]
[2025-03-05 09:07:10.269] [DEBUG] Player position: Vector[7.697702979880094, 7.84821625258345], direction: Vector[-0.8323803361586151, -0.5542048141043789]
[2025-03-05 09:07:10.287] [DEBUG] Player position: Vector[7.697702979880094, 7.84821625258345], direction: Vector[-0.8012545029762476, -0.5983236761655722]
[2025-03-05 09:07:10.303] [DEBUG] Player position: Vector[7.697702979880094, 7.84821625258345], direction: Vector[-0.8012545029762476, -0.5983236761655722]
[2025-03-05 09:07:10.320] [DEBUG] Player position: Vector[7.697702979880094, 7.84821625258345], direction: Vector[-0.8012545029762476, -0.5983236761655722]
[2025-03-05 09:07:10.338] [DEBUG] Player position: Vector[7.697702979880094, 7.84821625258345], direction: Vector[-0.8012545029762476, -0.5983236761655722]
[2025-03-05 09:07:10.354] [DEBUG] Player position: Vector[7.697702979880094, 7.84821625258345], direction: Vector[-0.8012545029762476, -0.5983236761655722]
[2025-03-05 09:07:10.371] [DEBUG] Player position: Vector[7.697702979880094, 7.84821625258345], direction: Vector[-0.8012545029762476, -0.5983236761655722]
[2025-03-05 09:07:10.389] [DEBUG] Player position: Vector[7.643853849025192, 7.920329157851312], direction: Vector[-0.8012545029762476, -0.5983236761655722]
[2025-03-05 09:07:10.405] [DEBUG] Player position: Vector[7.595987954931947, 7.984429518089412], direction: Vector[-0.8012545029762476, -0.5983236761655722]
[2025-03-05 09:07:10.420] [DEBUG] Player position: Vector[7.551113679219529, 8.04452360581263], direction: Vector[-0.8012545029762476, -0.5983236761655722]
[2025-03-05 09:07:10.437] [DEBUG] Player position: Vector[7.500256166745455, 8.112630238565611], direction: Vector[-0.8012545029762476, -0.5983236761655722]
[2025-03-05 09:07:10.454] [DEBUG] Player position: Vector[7.4493986542713815, 8.180736871318592], direction: Vector[-0.8012545029762476, -0.5983236761655722]
[2025-03-05 09:07:10.470] [DEBUG] Player position: Vector[7.401532760178136, 8.244837231556692], direction: Vector[-0.8012545029762476, -0.5983236761655722]
[2025-03-05 09:07:10.488] [DEBUG] Player position: Vector[7.347683629323234, 8.316950136824556], direction: Vector[-0.8012545029762476, -0.5983236761655722]
[2025-03-05 09:07:10.504] [DEBUG] Player position: Vector[7.299817735229989, 8.381050497062656], direction: Vector[-0.8012545029762476, -0.5983236761655722]
[2025-03-05 09:07:10.521] [DEBUG] Player position: Vector[7.248960222755915, 8.449157129815637], direction: Vector[-0.8012545029762476, -0.5983236761655722]
[2025-03-05 09:07:10.538] [DEBUG] Player position: Vector[7.198102710281842, 8.517263762568618], direction: Vector[-0.8012545029762476, -0.5983236761655722]
[2025-03-05 09:07:10.555] [DEBUG] Player position: Vector[7.147245197807768, 8.585370395321599], direction: Vector[-0.8012545029762476, -0.5983236761655722]
[2025-03-05 09:07:10.572] [DEBUG] Player position: Vector[7.096387685333695, 8.65347702807458], direction: Vector[-0.8012545029762476, -0.5983236761655722]
[2025-03-05 09:07:10.589] [DEBUG] Player position: Vector[7.096387685333695, 8.65347702807458], direction: Vector[-0.8012545029762476, -0.5983236761655722]
[2025-03-05 09:07:10.604] [DEBUG] Player position: Vector[7.096387685333695, 8.65347702807458], direction: Vector[-0.8012545029762476, -0.5983236761655722]
[2025-03-05 09:07:10.621] [DEBUG] Player position: Vector[7.096387685333695, 8.65347702807458], direction: Vector[-0.8012545029762476, -0.5983236761655722]
[2025-03-05 09:07:10.638] [DEBUG] Player position: Vector[7.096387685333695, 8.65347702807458], direction: Vector[-0.8012545029762476, -0.5983236761655722]
[2025-03-05 09:07:10.655] [DEBUG] Player position: Vector[7.096387685333695, 8.65347702807458], direction: Vector[-0.8012545029762476, -0.5983236761655722]
[2025-03-05 09:07:10.672] [DEBUG] Player position: Vector[7.096387685333695, 8.65347702807458], direction: Vector[-0.8012545029762476, -0.5983236761655722]
